file,hrefs
R_1675172329_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/toons-short-crew.html', 'toons-short-crew4f76.html?variant=40342294986799']"
R_1675166292_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/northern-lights-mens-crew.html']"
R_1675168465_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-emoji-legging.html', 'mini-emoji-legging0565.html?variant=40138306355247', 'mini-emoji-leggingdd4c.html?variant=31732247167023']"
R_1675159928_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/nautical-stripe-tight.html', 'nautical-stripe-tight78db.html?variant=1271669912', 'nautical-stripe-tight979b.html?variant=1271669916']"
R_1675167476_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/popcorn-crew.html', 'popcorn-crew502e.html?variant=12557963231279']"
R_1675169141_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sustainability-rules-short-crew.html', 'sustainability-rules-short-crew6851.html?variant=40775020642351']"
R_1675173459_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675184048_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/granny-crew.html', 'granny-crew196a.html?variant=40342200483887']"
R_1675155514_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675166693_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675182672_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/rib-stripe-tight.html', 'rib-stripe-tight38cc.html?variant=1271670036', 'rib-stripe-tight7945.html?variant=1271670052']"
R_1675183803_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/diamond-knee-sock.html', 'diamond-knee-sockfb16.html?variant=12557897236527']"
R_1675187732_HB_4,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/northern-lights-womens-crew.html']"
R_1675163006_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-sea-knee-hi.html']"
R_1675171425_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675155949_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leon-short-crew.html', 'leon-short-crew2de1.html?variant=40396128223279', 'leon-short-crew365f.html?variant=40396122914863']"
R_1675163837_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675184324_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewed17.html?variant=9691808661551', 'roma-cashmere-rib-mens-crewd429.html?variant=40125485219887']"
R_1675169124_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675156044_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-navy.html', 'leona-dress-navy2849.html?variant=40116963606575', 'leona-dress-navy4497.html?variant=40116963311663']"
R_1675161250_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-white.html', 'margaret-dress-white2b6e.html?variant=40116969242671', 'margaret-dress-whitee290.html?variant=40116969603119', 'margaret-dress-whiteb937.html?variant=40116969734191']"
R_1675160469_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mermaid-legging.html']"
R_1675177750_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/sloane-dress-navy.html', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675158603_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-bloom.html', 'penny-apron-dress-bloome514.html?variant=40116979302447', 'penny-apron-dress-bloom1004.html?variant=40116979171375']"
R_1675162848_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-navy.html', 'asha-jumpsuit-navy0a23.html?variant=40116958593071', 'asha-jumpsuit-navy5fb8.html?variant=40116958855215']"
R_1675163469_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-modine-legging.html', 'mini-modine-legginga092.html?variant=31732307591215', 'mini-modine-leggingeb03.html?variant=31732307492911']"
R_1675184945_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy882b.html?variant=40116966326319', 'margaret-dress-poppy4a9d.html?variant=40116966785071', 'margaret-dress-poppy22b1.html?variant=40116966621231']"
R_1675172806_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trippy-cow-crew.html', 'trippy-cow-crewf84a.html?variant=40342295412783']"
R_1675163696_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sweet-tie-dye-crew.html', 'sweet-tie-dye-crewab46.html?variant=39390705680431', 'sweet-tie-dye-crew911e.html?variant=39390706335791']"
R_1675166285_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sweet-tie-dye-crew.html', 'sweet-tie-dye-crew5acc.html?variant=39390705909807', 'sweet-tie-dye-crew911e.html?variant=39390706335791', 'sweet-tie-dye-crewab46.html?variant=39390705680431', 'sweet-tie-dye-crew6f6c.html?variant=39390706303023']"
R_1675185860_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/patchwork-chunky-mens-crew.html']"
R_1675187677_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/leona-dress-navy.html', 'leona-dress-navy2849.html?variant=40116963606575', 'leona-dress-navy1e68.html?variant=40116963541039']"
R_1675155791_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/patchwork-chunky-mens-crew.html']"
R_1675174616_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/little-cherries-all-over-crew.html', 'little-cherries-all-over-crew78e7.html?variant=40342217818159', 'little-cherries-all-over-crew39e2.html?variant=40342218440751']"
R_1675182322_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crewd38a.html?variant=32695810359343', 'trouser-crew823b.html?variant=39404160319535', 'trouser-crew9cad.html?variant=39404150259759', 'trouser-crew0abd.html?variant=5790773637']"
R_1675166120_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-bloom.html', 'asha-jumpsuit-bloomd685.html?variant=40116961247279', 'asha-jumpsuit-bloomb930.html?variant=40116961476655', 'asha-jumpsuit-bloome3d1.html?variant=40116961378351']"
R_1675183438_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/gift-card.html', 'gift-card0ae4.html?variant=9782421765', 'gift-card8308.html?variant=9782421637']"
R_1675164125_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-white.html', 'scout-dress-whited032.html?variant=40116983988271', 'scout-dress-white5602.html?variant=40116984119343', 'scout-dress-white4468.html?variant=40116984086575']"
R_1675184674_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/martina-pant-2.html', 'martina-pant-2668f.html?variant=39354407387183', 'martina-pant-2206c.html?variant=39354407452719']"
R_1675181784_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-not-a-zig-zag-legging.html', 'mini-not-a-zig-zag-legging710f.html?variant=32918016458799', 'mini-not-a-zig-zag-legging1c93.html?variant=32918016426031']"
R_1675172176_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/patchwork-chunky-mens-crew.html']"
R_1675167696_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675169087_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/louie-wool-boot-mens-crew.html']"
R_1675169347_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111', 'roma-cashmere-rib-mens-crew8af2.html?variant=11246199537711']"
R_1675183658_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/yachtsy-stripe-legging.html', 'yachtsy-stripe-leggingb94b.html?variant=1271671220', 'yachtsy-stripe-legging09a5.html?variant=1271671236']"
R_1675164345_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-white.html', 'scout-dress-white4468.html?variant=40116984086575', 'scout-dress-whited032.html?variant=40116983988271', 'scout-dress-white5602.html?variant=40116984119343']"
R_1675182642_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-bloom.html', 'asha-jumpsuit-bloome3d1.html?variant=40116961378351', 'asha-jumpsuit-bloomd685.html?variant=40116961247279', 'asha-jumpsuit-bloomb930.html?variant=40116961476655']"
R_1675161560_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-bloom.html', 'scout-dress-bloom4725.html?variant=40116983857199', 'scout-dress-bloom7f69.html?variant=40116983791663', 'scout-dress-bloom9e8b.html?variant=40116983824431']"
R_1675160099_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-veggies-crew.html', 'mini-veggies-crewabdf.html?variant=32920697503791', 'mini-veggies-crew88f1.html?variant=32920697339951']"
R_1675160359_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/patchwork-chunky-mens-crew.html']"
R_1675166176_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675183144_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/leona-dress-poppy.html', 'leona-dress-poppyd0f2.html?variant=40116964360239', 'leona-dress-poppy4870.html?variant=40116964229167']"
R_1675166947_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/popcorn-crew.html', 'popcorn-crew13d2.html?variant=12557951533103']"
R_1675156297_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-poppy.html', 'leona-dress-poppye912.html?variant=40116964524079', 'leona-dress-poppy4870.html?variant=40116964229167']"
R_1675162325_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/smiley-legging.html', 'smiley-legging7845.html?variant=12323330129967', 'smiley-legging7fd1.html?variant=12323330031663']"
R_1675172703_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-white.html', 'asha-jumpsuit-white3e90.html?variant=40116961837103', 'asha-jumpsuit-white3f69.html?variant=40116962164783']"
R_1675186004_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/martha-crew.html']"
R_1675154292_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-toothcare-crew.html', 'mini-toothcare-crewa99d.html?variant=40141749190703', 'mini-toothcare-crew9e38.html?variant=12245203517487']"
R_1675156542_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-veggies-legging.html', 'mini-veggies-legging3f0b.html?variant=32918016622639', 'mini-veggies-legging252f.html?variant=32918016720943']"
R_1675187696_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/amalfi-crew.html', 'amalfi-crew82b3.html?variant=40342113157167']"
R_1675156890_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675157843_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-white.html', 'margaret-dress-white2b6e.html?variant=40116969242671', 'margaret-dress-whitee290.html?variant=40116969603119', 'margaret-dress-whiteb937.html?variant=40116969734191']"
R_1675184122_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675163115_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-poppy.html', 'sloane-dress-poppy0749.html?variant=40116984676399', 'sloane-dress-poppy2545.html?variant=40116984381487']"
R_1675171536_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631']"
R_1675162392_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/moo-sheer-short-crew.html', 'moo-sheer-short-crew2fd6.html?variant=40342290628655']"
R_1675157544_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/polka-dot-tight.html', 'polka-dot-tight5580.html?variant=1271670260', 'polka-dot-tight9626.html?variant=1271670256']"
R_1675159842_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/gift-card.html', 'gift-card8308.html?variant=9782421637', 'gift-card0ae4.html?variant=9782421765']"
R_1675155588_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-ferdinand-legging.html', 'mini-ferdinand-leggingd8a1.html?variant=32918015344687', 'mini-ferdinand-legging2641.html?variant=32918015442991']"
R_1675168031_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-ferdinand-legging.html', 'mini-ferdinand-leggingd8a1.html?variant=32918015344687', 'mini-ferdinand-leggingf896.html?variant=32918015377455']"
R_1675156768_HB_5,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/over-easy-legging.html', 'over-easy-leggingfbf0.html?variant=31732263256111']"
R_1675162613_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675173126_HB_4,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-smiley-legging.html']"
R_1675183191_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/dapple-mens-crew.html', 'dapple-mens-crewad58.html?variant=40230003572783']"
R_1675174852_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/yachtsy-stripe-legging.html', 'yachtsy-stripe-leggingb94b.html?variant=1271671220', 'yachtsy-stripe-leggingd998.html?variant=1271671232']"
R_1675182885_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/pounce-tote-bag.html']"
R_1675160750_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675155538_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/patchwork-chunky-mens-crew.html']"
R_1675185248_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/nautical-stripe-tight.html', 'nautical-stripe-tighta463.html?variant=1271669924', 'nautical-stripe-tight4c5e.html?variant=1271669920']"
R_1675173898_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/cecilia-crew.html', 'cecilia-crew4463.html?variant=40342183936047', 'cecilia-crew213b.html?variant=40342185181231']"
R_1675162396_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew8af2.html?variant=11246199537711', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111']"
R_1675156407_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/northern-lights-mens-crew.html']"
R_1675169751_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/yachtsy-stripe-legging.html', 'yachtsy-stripe-legging7a4a.html?variant=1271671224', 'yachtsy-stripe-legging09a5.html?variant=1271671236']"
R_1675176312_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/tigger-liner-2pr-pack.html', 'tigger-liner-2pr-pack1490.html?variant=10038554165295']"
R_1675159824_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-smiley-crew.html', 'mini-smiley-crewda9b.html?variant=12253217620015']"
R_1675167050_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wool-trouser.html', 'wool-trouserd9f7.html?variant=40303839543343', 'wool-trouser2262.html?variant=40303838789679']"
R_1675155657_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675175703_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/gift-card.html', 'gift-cardc285.html?variant=9782421829', 'gift-card0ae4.html?variant=9782421765', 'gift-card8308.html?variant=9782421637', 'gift-card85b2.html?variant=9782421701']"
R_1675164615_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dress9ef7.html?variant=39245963526191', 'lila-dressc32e.html?variant=39245963493423', 'lila-dress34fb.html?variant=39245963558959']"
R_1675167735_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/northern-lights-mens-crew.html']"
R_1675172123_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-strawberry-crew.html', 'mini-strawberry-crew86ac.html?variant=1271672136', 'mini-strawberry-crew3444.html?variant=11191164862511']"
R_1675163818_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/smiley-legging.html', 'smiley-legging7845.html?variant=12323330129967', 'smiley-legging7fd1.html?variant=12323330031663']"
R_1675177006_HB_5,"['#', 'collections/womens.html', 'collections/womens-tights-and-leggings.html', 'womens-tights-and-leggings/products/funny-tight.html', 'funny-tight4fac.html?variant=1271674512']"
R_1675175235_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/rib-wool-tight.html', 'rib-wool-tightfaee.html?variant=11932008022063', 'rib-wool-tightb2b4.html?variant=11932002713647', 'rib-wool-tightdf95.html?variant=1271680276']"
R_1675170626_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/diamond-knee-sock.html', 'diamond-knee-sockfb16.html?variant=12557897236527']"
R_1675181582_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew8b10.html?variant=40230005506095']"
R_1675165878_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dressc32e.html?variant=39245963493423', 'lila-dress9ef7.html?variant=39245963526191', 'lila-dress34fb.html?variant=39245963558959']"
R_1675172292_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/diamond-knee-sock.html', 'diamond-knee-sock560e.html?variant=12557898022959']"
R_1675166568_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/polka-dot-tight.html', 'polka-dot-tight7381.html?variant=1271670264', 'polka-dot-tight5580.html?variant=1271670260']"
R_1675159314_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/patchwork-chunky-mens-crew.html']"
R_1675173846_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-white.html', 'asha-jumpsuit-white709f.html?variant=40116961706031', 'asha-jumpsuit-white3f69.html?variant=40116962164783']"
R_1675182630_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/rib-stripe-tight.html', 'rib-stripe-tight38cc.html?variant=1271670036', 'rib-stripe-tight7945.html?variant=1271670052']"
R_1675162045_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/rainbow-brite-sheer-crew.html', 'rainbow-brite-sheer-crew8e8a.html?variant=39389559652399']"
R_1675163102_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/tonal-dapple-crew-2.html', 'tonal-dapple-crew-244ce.html?variant=40514823028783', 'tonal-dapple-crew-28910.html?variant=32634067320879']"
R_1675175826_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/pile-crew-1.html', 'pile-crew-10ac5.html?variant=40138721722415', 'pile-crew-1e248.html?variant=40134182502447', 'pile-crew-1f15a.html?variant=40138720313391']"
R_1675178015_HB_6,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/lucia-pullover-1.html', 'lucia-pullover-11030.html?variant=39354383695919', 'lucia-pullover-1632e.html?variant=39354384154671']"
R_1675155469_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-dalmatian-crew.html', 'mini-dalmatian-crew2d4e.html?variant=19054882757', 'mini-dalmatian-crew3e77.html?variant=19632431877']"
R_1675187636_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/bougainvillea-crew.html', 'bougainvillea-crewb66c.html?variant=40342183477295', 'bougainvillea-crewa455.html?variant=40342185345071']"
R_1675185821_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631']"
R_1675156140_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/nautical-stripe-tight.html', 'nautical-stripe-tight78db.html?variant=1271669912', 'nautical-stripe-tight4c5e.html?variant=1271669920']"
R_1675156971_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-navy.html', 'asha-jumpsuit-navy0a23.html?variant=40116958593071', 'asha-jumpsuit-navyf01f.html?variant=40116958953519']"
R_1675167428_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-colorblock-crew.html', 'mini-colorblock-crew380d.html?variant=31730558631983', 'mini-colorblock-crew7891.html?variant=31730558730287']"
R_1675182306_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675181069_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675173588_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675170074_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-ferdinand-legging.html', 'mini-ferdinand-legging2641.html?variant=32918015442991', 'mini-ferdinand-leggingf896.html?variant=32918015377455']"
R_1675168872_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navye67e.html?variant=40116984971311', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675164571_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sustainability-rules-short-crew.html', 'sustainability-rules-short-crew6851.html?variant=40775020642351']"
R_1675172187_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/anise-sheer-crew.html', 'anise-sheer-crewc27e.html?variant=40342114926639', 'anise-sheer-crewe457.html?variant=40342116991023']"
R_1675166742_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/martina-pant-white.html', 'martina-pant-white2bf5.html?variant=40116975599663', 'martina-pant-white2183.html?variant=40116975796271', 'martina-pant-whitea50a.html?variant=40116975960111']"
R_1675177077_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/baby-strawberry-sheer-short-crew.html']"
R_1675171772_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-diamond-crew.html', 'mini-diamond-crew6334.html?variant=1271669580']"
R_1675184366_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/smiley-legging.html', 'smiley-legging7845.html?variant=12323330129967', 'smiley-legginge5ac.html?variant=12323330162735']"
R_1675184246_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-modine-crew-1.html', 'mini-modine-crew-1e745.html?variant=32919382458415']"
R_1675178773_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-white.html', 'asha-jumpsuit-white709f.html?variant=40116961706031', 'asha-jumpsuit-white3f69.html?variant=40116962164783']"
R_1675183699_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675167678_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dressc32e.html?variant=39245963493423', 'lila-dress9ef7.html?variant=39245963526191', 'lila-dress34fb.html?variant=39245963558959']"
R_1675168355_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/gift-card.html', 'gift-card85b2.html?variant=9782421701', 'gift-card8308.html?variant=9782421637']"
R_1675160660_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/forage-short-crew.html', 'forage-short-crew9bb0.html?variant=40342200123439']"
